Date,Open,High,Low,Close,Adj Close,Volume
2020-04-14,50.0,51.27000045776367,49.95000076293945,50.630001068115234,46.545326232910156,11068800
2020-04-15,49.7599983215332,49.970001220703125,49.040000915527344,49.65999984741211,45.6535758972168,9398100
2020-04-16,51.810001373291016,53.13999938964844,51.68000030517578,52.400001525878906,48.172523498535156,18615900
2020-04-17,54.130001068115234,54.189998626708984,53.0,53.689998626708984,49.35844802856445,11288500
2020-04-20,53.0,53.81999969482422,52.560001373291016,52.59000015258789,48.34718704223633,9901700
2020-04-21,51.599998474121094,51.810001373291016,50.52000045776367,51.369998931884766,47.225616455078125,13102500
2020-04-22,52.47999954223633,53.11000061035156,52.40999984741211,52.95000076293945,48.678138732910156,8255500
2020-04-23,52.810001373291016,53.130001068115234,52.2599983215332,52.63999938964844,48.39315414428711,7619900
2020-04-24,52.599998474121094,52.88999938964844,52.0,52.72999954223633,48.47590255737305,5701800
2020-04-27,53.150001525878906,53.75,52.970001220703125,53.5099983215332,49.192962646484375,5812300
2020-04-28,53.5099983215332,53.72999954223633,52.68000030517578,52.7599983215332,48.503475189208984,8561100
2020-04-29,53.75,54.689998626708984,53.43000030517578,54.47999954223633,50.08472442626953,8565500
2020-04-30,54.20000076293945,54.40999984741211,52.959999084472656,53.130001068115234,48.843624114990234,6337900
2020-05-01,52.47999954223633,52.560001373291016,51.09000015258789,51.099998474121094,46.97740173339844,10238700
2020-05-04,51.790000915527344,52.18000030517578,51.279998779296875,52.150001525878906,47.94269943237305,7514000
2020-05-05,52.209999084472656,52.58000183105469,51.58000183105469,51.709999084472656,47.538185119628906,7780700
2020-05-06,52.11000061035156,52.619998931884766,52.0,52.130001068115234,47.92430114746094,8206700
2020-05-07,52.95000076293945,52.97999954223633,52.099998474121094,52.33000183105469,48.10817337036133,5493400
2020-05-08,52.619998931884766,53.34000015258789,52.470001220703125,52.90999984741211,48.64137649536133,6086000
2020-05-11,52.61000061035156,52.83000183105469,52.380001068115234,52.400001525878906,48.172523498535156,6459300
2020-05-12,52.63999938964844,52.63999938964844,51.08000183105469,51.099998474121094,46.97740173339844,8584500
2020-05-13,51.90999984741211,52.02000045776367,50.47999954223633,50.91999816894531,46.81192398071289,8611000
2020-05-14,50.43000030517578,52.150001525878906,49.790000915527344,52.099998474121094,47.896724700927734,13695600
2020-05-15,50.560001373291016,51.04999923706055,49.380001068115234,49.79999923706055,45.78227996826172,17777200
2020-05-18,50.939998626708984,52.189998626708984,50.77000045776367,51.869998931884766,47.68527603149414,12726500
2020-05-19,51.349998474121094,51.459999084472656,50.79999923706055,50.810001373291016,46.7108039855957,12940300
2020-05-20,51.58000183105469,52.09000015258789,50.5,51.84000015258789,47.65769577026367,8406200
2020-05-21,52.099998474121094,52.209999084472656,50.689998626708984,50.75,46.655635833740234,7842600
2020-05-22,50.84000015258789,50.86000061035156,49.61000061035156,49.79999923706055,45.78227996826172,12462300
2020-05-26,51.29999923706055,51.400001525878906,50.790000915527344,50.81999969482422,46.71999740600586,8872000
2020-05-27,51.029998779296875,51.7400016784668,50.75,51.7400016784668,47.565757751464844,11405700
2020-05-28,51.459999084472656,51.619998931884766,50.099998474121094,50.279998779296875,46.22355270385742,8178700
2020-05-29,50.34000015258789,50.72999954223633,49.86000061035156,50.33000183105469,46.26952362060547,10918500
2020-06-01,50.90999984741211,51.279998779296875,50.540000915527344,51.029998779296875,46.91304397583008,6187300
2020-06-02,51.45000076293945,52.040000915527344,51.290000915527344,52.0099983215332,47.81398391723633,6063600
2020-06-03,52.63999938964844,53.25,52.41999816894531,53.060001373291016,48.779273986816406,8380200
2020-06-04,53.060001373291016,54.369998931884766,53.029998779296875,54.279998779296875,49.900840759277344,13269500
2020-06-05,55.5,56.34000015258789,55.060001373291016,55.20000076293945,50.74662399291992,9776100
2020-06-08,55.7400016784668,55.779998779296875,54.709999084472656,55.56999969482422,51.08677673339844,6302100
2020-06-09,55.290000915527344,56.630001068115234,54.95000076293945,56.61000061035156,52.04287338256836,9355100
2020-06-10,56.81999969482422,58.040000915527344,56.81999969482422,57.54999923706055,52.90703582763672,9194300
2020-06-11,55.849998474121094,56.40999984741211,55.0099983215332,55.040000915527344,50.59953308105469,9877100
2020-06-12,56.5,56.869998931884766,55.349998474121094,56.0,51.48208999633789,9838800
2020-06-15,54.709999084472656,56.119998931884766,54.52000045776367,56.02000045776367,51.50046920776367,7509700
2020-06-16,56.59000015258789,57.0,55.540000915527344,55.79999923706055,51.2982177734375,8827200
2020-06-17,56.150001525878906,56.81999969482422,55.88999938964844,56.599998474121094,52.03367233276367,8248700
2020-06-18,56.040000915527344,56.540000915527344,55.790000915527344,56.150001525878906,52.00589370727539,6831500
2020-06-19,56.47999954223633,56.5,55.27000045776367,55.310001373291016,51.227882385253906,6965100
2020-06-22,55.5,56.0,55.31999969482422,56.0,51.86697006225586,4480400
2020-06-23,56.63999938964844,57.15999984741211,56.529998779296875,56.7599983215332,52.570865631103516,7836500
2020-06-24,56.709999084472656,57.060001373291016,56.15999984741211,56.58000183105469,52.40415573120117,7080200
2020-06-25,56.560001373291016,57.09000015258789,55.95000076293945,57.040000915527344,52.83020782470703,4509600
2020-06-26,57.0,57.2599983215332,56.209999084472656,56.33000183105469,52.172607421875,6229300
2020-06-29,56.34000015258789,56.40999984741211,55.65999984741211,56.38999938964844,52.228172302246094,5016600
2020-06-30,56.25,56.9900016784668,56.189998626708984,56.77000045776367,52.580135345458984,7158700
2020-07-01,56.970001220703125,57.470001220703125,56.7599983215332,56.81999969482422,52.626434326171875,6866500
2020-07-02,57.95000076293945,59.06999969482422,57.95000076293945,58.619998931884766,54.29358673095703,10021200
2020-07-06,60.66999816894531,62.130001068115234,60.560001373291016,61.880001068115234,57.31298828125,12725600
2020-07-07,61.2599983215332,61.5,60.68000030517578,60.709999084472656,56.229331970214844,6672300
2020-07-08,61.63999938964844,62.7400016784668,61.5,62.59000015258789,57.97059631347656,8721900
2020-07-09,62.95000076293945,64.97000122070312,62.88999938964844,64.77999877929688,59.99895477294922,16903300
2020-07-10,64.47000122070312,64.55999755859375,63.189998626708984,63.849998474121094,59.13758850097656,10700000
2020-07-13,65.19999694824219,67.08000183105469,64.9800033569336,65.06999969482422,60.26755905151367,16667700
2020-07-14,66.0,67.02999877929688,65.33000183105469,66.95999908447266,62.01805877685547,10482700
2020-07-15,67.18000030517578,67.20999908447266,65.16000366210938,66.05999755859375,61.18448257446289,12432500
2020-07-16,65.37999725341797,66.62999725341797,64.31999969482422,66.58999633789062,61.67536544799805,15709400
2020-07-17,67.30999755859375,68.0,66.37000274658203,66.4000015258789,61.499393463134766,11716600
2020-07-20,66.69999694824219,66.9800033569336,65.80000305175781,66.88999938964844,61.9532356262207,6357300
2020-07-21,68.83999633789062,69.25,67.70999908447266,67.80999755859375,62.80532455444336,10619700
2020-07-22,68.0999984741211,68.9000015258789,68.02999877929688,68.52999877929688,63.47220230102539,7366100
2020-07-23,68.26000213623047,68.5,66.75,67.37000274658203,62.397804260253906,8559500
2020-07-24,71.4000015258789,76.88999938964844,71.3499984741211,73.9000015258789,68.44586181640625,41226800
2020-07-27,81.36000061035156,83.4000015258789,80.43000030517578,83.25,77.10578155517578,39899200
2020-07-28,79.3499984741211,79.58000183105469,76.48999786376953,76.91999816894531,71.24296569824219,31500100
2020-07-29,77.11000061035156,83.37000274658203,77.05999755859375,82.66999816894531,76.568603515625,28304000
2020-07-30,80.01000213623047,81.27999877929688,78.61000061035156,79.93000030517578,74.03082275390625,16820300
2020-07-31,79.62999725341797,79.7699966430664,77.51000213623047,78.88999938964844,73.06757354736328,12021200
2020-08-03,77.7699966430664,79.1500015258789,77.41000366210938,78.94999694824219,73.12316131591797,10129800
2020-08-04,79.33000183105469,80.19000244140625,78.73999786376953,80.19000244140625,74.27165222167969,12569400
2020-08-05,80.9800033569336,84.0,80.56999969482422,81.62999725341797,75.60535430908203,14436300
2020-08-06,82.04000091552734,82.0999984741211,80.22000122070312,80.5199966430664,74.5772705078125,9838700
2020-08-07,80.48999786376953,80.79000091552734,79.41000366210938,80.02999877929688,74.12344360351562,8705800
2020-08-10,80.55000305175781,80.8499984741211,79.22000122070312,79.87000274658203,73.97525787353516,7421400
2020-08-11,79.08999633789062,79.19999694824219,77.94000244140625,77.94000244140625,72.18771362304688,7056300
2020-08-12,78.16000366210938,79.55000305175781,77.7300033569336,79.38999938964844,73.53067016601562,8354400
2020-08-13,79.0,79.0999984741211,77.83000183105469,78.30000305175781,72.52114868164062,6551800
2020-08-14,78.41999816894531,79.2300033569336,78.05000305175781,78.41000366210938,72.62300109863281,5611200
2020-08-17,79.80000305175781,80.88999938964844,79.66000366210938,80.19000244140625,74.27165222167969,8663900
2020-08-18,80.22000122070312,80.81999969482422,79.25,79.41000366210938,73.54920959472656,6804800
2020-08-19,79.01000213623047,79.2300033569336,78.25,78.54000091552734,72.74341583251953,7976800
2020-08-20,76.31999969482422,77.0999984741211,75.9800033569336,76.80999755859375,71.14108276367188,11457100
2020-08-21,78.0199966430664,78.7300033569336,77.86000061035156,78.33999633789062,72.55816650390625,7942300
2020-08-24,79.7300033569336,79.91000366210938,78.48999786376953,78.9000015258789,73.07683563232422,6405600
2020-08-25,79.8499984741211,80.4800033569336,79.47000122070312,80.04000091552734,74.13269805908203,6113100
2020-08-26,81.25,82.16999816894531,81.01000213623047,81.75,75.71649169921875,7821600
2020-08-27,82.18000030517578,82.30999755859375,80.16999816894531,80.5999984741211,74.65138244628906,8018200
2020-08-28,80.05999755859375,80.87999725341797,79.91000366210938,80.44000244140625,74.50318145751953,5699500
2020-08-31,79.0,79.76000213623047,78.69000244140625,79.25,73.4010009765625,9812900
2020-09-01,80.12000274658203,81.5999984741211,79.98999786376953,81.55000305175781,75.53126525878906,10193300
2020-09-02,81.3499984741211,82.70999908447266,79.87999725341797,82.16999816894531,76.1054916381836,12567800
2020-09-03,81.12000274658203,81.80999755859375,78.37999725341797,81.18000030517578,75.18856048583984,20090100
2020-09-04,80.5,81.47000122070312,77.41000366210938,78.91000366210938,73.08609771728516,13638700
2020-09-08,78.0199966430664,79.1500015258789,77.22000122070312,77.31999969482422,71.61347198486328,11553500
2020-09-09,78.62000274658203,79.69999694824219,78.55000305175781,79.4000015258789,73.5399398803711,7867500
2020-09-10,80.73999786376953,81.2300033569336,78.76000213623047,78.9000015258789,73.07683563232422,11241800
2020-09-11,80.01000213623047,80.30000305175781,78.5999984741211,78.81999969482422,73.00274658203125,7853500
2020-09-14,80.5,81.12000274658203,79.94999694824219,80.5,74.55875396728516,7091100
2020-09-15,81.55999755859375,86.79000091552734,81.37999725341797,85.8499984741211,79.51390075683594,21048400
2020-09-16,86.48999786376953,86.48999786376953,83.04000091552734,83.12999725341797,76.99463653564453,14492600
2020-09-17,81.0,82.29000091552734,80.61000061035156,81.91000366210938,76.25638580322266,10090200
2020-09-18,82.37000274658203,82.83999633789062,80.11000061035156,80.2300033569336,74.69233703613281,10528300
2020-09-21,79.80000305175781,80.6500015258789,79.08000183105469,80.58999633789062,75.0274887084961,8417100
2020-09-22,80.83000183105469,80.88999938964844,79.4000015258789,80.4800033569336,74.92509460449219,6375200
2020-09-23,79.69999694824219,79.93000030517578,77.88999938964844,77.91999816894531,72.54177856445312,9094700
2020-09-24,76.81999969482422,79.0,76.16999816894531,78.37999725341797,72.97003936767578,9940900
2020-09-25,78.16999816894531,78.91999816894531,77.38999938964844,78.87999725341797,73.43551635742188,6057500
2020-09-28,80.30999755859375,80.37000274658203,79.47000122070312,79.7699966430664,74.26409149169922,5999300
2020-09-29,79.69999694824219,81.23999786376953,79.30999755859375,80.51000213623047,74.95301818847656,6114600
2020-09-30,80.58999633789062,81.94000244140625,80.56999969482422,81.06999969482422,75.47437286376953,5878900
2020-10-01,82.05999755859375,82.72000122070312,81.73999786376953,82.62000274658203,76.91738891601562,6253800
2020-10-02,80.70999908447266,82.19999694824219,80.61000061035156,80.80000305175781,75.22300720214844,6145900
2020-10-05,81.55000305175781,84.62999725341797,81.55000305175781,84.54000091552734,78.70484161376953,10129100
2020-10-06,83.7699966430664,84.44999694824219,82.7699966430664,83.12000274658203,77.38287353515625,7795600
2020-10-07,84.77999877929688,87.0,84.77999877929688,86.91999816894531,80.9205551147461,11446400
2020-10-08,88.86000061035156,88.86000061035156,86.5199966430664,87.80000305175781,81.7398452758789,10920800
2020-10-09,88.33999633789062,88.80000305175781,87.63999938964844,88.77999877929688,82.6521987915039,7608800
2020-10-12,89.12000274658203,91.2699966430664,88.68000030517578,90.91000366210938,84.63517761230469,10022000
2020-10-13,90.5,90.6500015258789,89.43000030517578,89.63999938964844,83.45283508300781,8247000
2020-10-14,89.6500015258789,89.87999725341797,88.2699966430664,88.5999984741211,82.48463439941406,8159000
2020-10-15,87.29000091552734,89.48999786376953,87.19000244140625,88.1500015258789,82.06568145751953,10327900
2020-10-16,88.55000305175781,88.58999633789062,86.44000244140625,86.69999694824219,80.71575927734375,7457200
2020-10-19,88.33999633789062,89.62000274658203,87.29000091552734,87.55999755859375,81.51641082763672,7994500
2020-10-20,87.79000091552734,88.9800033569336,87.7699966430664,88.26000213623047,82.16809844970703,7357600
2020-10-21,88.0,88.87000274658203,87.56999969482422,87.63999938964844,81.59087371826172,7387600
2020-10-22,88.44000244140625,88.94000244140625,87.87999725341797,88.20999908447266,82.12155151367188,5656200
2020-10-23,88.25,88.44999694824219,87.43000030517578,88.30999755859375,82.2146224975586,4165400
2020-10-26,87.20999908447266,87.77999877929688,85.7699966430664,86.7300033569336,80.74369812011719,5568000
2020-10-27,86.95999908447266,87.22000122070312,85.9800033569336,86.70999908447266,80.72508239746094,5315800
2020-10-28,85.1500015258789,85.41000366210938,83.83999633789062,83.8499984741211,78.0624771118164,8727300
2020-10-29,84.2699966430664,85.33000183105469,84.0199966430664,84.88999938964844,79.03070068359375,5845600
2020-10-30,84.43000030517578,84.75,83.16000366210938,83.87000274658203,78.08110046386719,4963600
2020-11-02,84.5999984741211,85.95999908447266,84.52999877929688,85.70999908447266,79.79409790039062,6597100
2020-11-03,86.19000244140625,88.23999786376953,86.05999755859375,87.69000244140625,81.63745880126953,6274700
2020-11-04,88.72000122070312,89.7699966430664,88.45999908447266,89.44999694824219,83.27597045898438,7620800
2020-11-05,90.41999816894531,90.95999908447266,89.7699966430664,90.43000030517578,84.18832397460938,6670100
2020-11-06,89.80999755859375,91.5,89.05000305175781,91.41000366210938,85.10067749023438,6403000
2020-11-09,92.19999694824219,92.4800033569336,88.94000244140625,89.02999877929688,82.88494110107422,8978000
2020-11-10,88.4000015258789,88.80000305175781,86.69999694824219,87.66000366210938,81.60951232910156,8350100
2020-11-11,89.5,91.18000030517578,89.36000061035156,90.87999725341797,84.60726165771484,7707300
2020-11-12,90.87999725341797,91.88999938964844,89.77999877929688,89.81999969482422,83.62040710449219,7474600
2020-11-13,91.54000091552734,93.80999755859375,91.20999908447266,93.22000122070312,86.7857666015625,9170900
2020-11-16,96.41999816894531,102.44000244140625,96.36000061035156,99.2699966430664,92.41815948486328,18436200
2020-11-17,97.9800033569336,98.08999633789062,95.69000244140625,95.70999908447266,89.1038818359375,10843700
2020-11-18,98.5199966430664,98.80000305175781,96.37000274658203,96.93000030517578,90.23966979980469,8526600
2020-11-19,96.7699966430664,96.86000061035156,95.62000274658203,96.61000061035156,89.94175720214844,5542800
2020-11-20,96.66000366210938,97.19999694824219,95.30000305175781,95.33000183105469,88.75011444091797,5329800
2020-11-23,97.16000366210938,98.93000030517578,96.8499984741211,98.12999725341797,91.35684204101562,8802400
2020-11-24,98.48999786376953,98.58999633789062,96.0199966430664,96.63999938964844,89.96968078613281,7022800
2020-11-25,96.19999694824219,97.98999786376953,96.13999938964844,97.48999786376953,90.76102447509766,5194900
2020-11-27,98.54000091552734,99.2699966430664,98.05000305175781,98.73999786376953,91.92475128173828,4367100
2020-11-30,97.55999755859375,97.94999694824219,96.19999694824219,97.0199966430664,90.32345581054688,13840500
2020-12-01,98.69000244140625,104.30000305175781,98.5199966430664,100.86000061035156,93.89840698242188,16157300
2020-12-02,102.0,102.04000091552734,99.5199966430664,99.54000091552734,92.66951751708984,8676300
2020-12-03,101.05999755859375,101.19000244140625,99.43000030517578,99.5,92.63227844238281,7359000
2020-12-04,101.51000213623047,103.75,100.69999694824219,103.7300033569336,96.57032775878906,10824500
2020-12-07,106.0199966430664,107.61000061035156,104.97000122070312,106.38999938964844,99.04671478271484,11793000
2020-12-08,107.77999877929688,107.83999633789062,105.11000061035156,105.63999938964844,98.34849548339844,9876200
2020-12-09,106.01000213623047,106.5999984741211,103.51000213623047,104.41999816894531,97.21269989013672,8204100
2020-12-10,103.0,105.11000061035156,102.19999694824219,104.2300033569336,97.03579711914062,7135000
2020-12-11,104.01000213623047,105.12000274658203,103.22000122070312,104.02999877929688,96.84959411621094,7492600
2020-12-14,103.7699966430664,104.9000015258789,103.5,103.55999755859375,96.41205596923828,5878000
2020-12-15,105.68000030517578,106.37999725341797,104.41999816894531,105.08999633789062,97.8364486694336,7399900
2020-12-16,105.6500015258789,105.66999816894531,103.95999908447266,105.19999694824219,97.9388656616211,5986900
2020-12-17,104.9000015258789,105.31999969482422,103.8499984741211,103.9000015258789,97.1366958618164,7779300
2020-12-18,104.0,104.80000305175781,103.16000366210938,104.27999877929688,97.49197387695312,7417000
2020-12-21,103.55999755859375,104.95999908447266,103.31999969482422,104.83000183105469,98.00617218017578,6116400
2020-12-22,105.06999969482422,105.22000122070312,102.91000366210938,103.94000244140625,97.1740951538086,5597100
2020-12-23,104.66999816894531,104.87000274658203,103.5999984741211,103.76000213623047,97.00582885742188,3320800
2020-12-24,104.76000213623047,106.33999633789062,104.66999816894531,105.97000122070312,99.07196044921875,3172100
2020-12-28,107.5999984741211,108.16999816894531,105.94999694824219,106.1500015258789,99.24024963378906,5157000
2020-12-29,107.0,107.1500015258789,105.22000122070312,105.55999755859375,98.68865966796875,4602400
2020-12-30,107.69999694824219,109.69999694824219,107.4000015258789,108.9000015258789,101.81124114990234,9571800
2020-12-31,109.66000366210938,109.66999816894531,108.44000244140625,109.04000091552734,101.94213104248047,4909500
2021-01-04,111.47000122070312,114.0999984741211,110.44999694824219,111.69999694824219,104.42896270751953,11262100
2021-01-05,112.41000366210938,114.94999694824219,112.01000213623047,112.7699966430664,105.42932891845703,10583600
2021-01-06,113.8499984741211,116.38999938964844,112.55000305175781,115.61000061035156,108.0844497680664,10609300
2021-01-07,119.33999633789062,122.94000244140625,117.58999633789062,121.43000030517578,113.5256118774414,13556100
2021-01-08,125.91000366210938,126.29000091552734,116.9800033569336,118.69000244140625,110.96398162841797,18976800
2021-01-11,119.73999786376953,123.5999984741211,118.80000305175781,122.5999984741211,114.61945343017578,12006800
2021-01-12,125.16000366210938,125.19999694824219,121.68000030517578,123.0,114.99341583251953,14163200
2021-01-13,124.4000015258789,124.80000305175781,118.0,119.2300033569336,111.46882629394531,20650500
2021-01-14,123.44999694824219,134.64999389648438,121.66999816894531,126.44999694824219,118.21881866455078,37125400
2021-01-15,128.47000122070312,128.5399932861328,123.20999908447266,125.2300033569336,117.0782470703125,17343100
2021-01-19,130.58999633789062,134.0500030517578,128.44000244140625,131.3000030517578,122.75312042236328,20443800
2021-01-20,135.19000244140625,136.1300048828125,130.10000610351562,130.63999938964844,122.1360855102539,17360700
2021-01-21,133.25,135.39999389648438,132.33999633789062,134.16000366210938,125.42694091796875,15460100
2021-01-22,130.0399932861328,131.25,128.80999755859375,129.13999938964844,120.73373413085938,19163200
2021-01-25,131.8300018310547,132.1699981689453,127.3499984741211,130.52000427246094,122.02391815185547,20469300
2021-01-26,129.0500030517578,129.32000732421875,126.25,126.6500015258789,118.40580749511719,17084600
2021-01-27,124.94999694824219,125.0999984741211,121.5,121.73999786376953,113.81541442871094,16732700
2021-01-28,124.5,127.58000183105469,123.58000183105469,125.83000183105469,117.63920593261719,14148100
2021-01-29,124.0,124.36000061035156,120.55000305175781,121.5199966430664,113.6097412109375,15169200
2021-02-01,124.54000091552734,126.8499984741211,123.37999725341797,126.66000366210938,118.4151611328125,10179900
2021-02-02,129.47000122070312,130.25,127.44999694824219,128.44000244140625,120.07931518554688,9302400
2021-02-03,129.0,129.13999938964844,126.05999755859375,127.5,119.20048522949219,9676600
2021-02-04,127.5,128.1999969482422,125.97000122070312,128.14999389648438,119.80815887451172,7445100
2021-02-05,128.7899932861328,128.8800048828125,126.69999694824219,127.77999877929688,119.46226501464844,6226800
2021-02-08,128.6999969482422,133.25,128.6999969482422,132.5500030517578,123.92176818847656,11160000
2021-02-09,133.97999572753906,134.41000366210938,131.75,132.67999267578125,124.04329681396484,7929100
2021-02-10,134.1199951171875,136.0,132.50999450683594,133.69000244140625,124.98756408691406,12196300
