Datetime,Open,High,Low,Close,Adj Close,Volume
2024-11-11 10:29:00-05:00,222.85499572753906,222.8800048828125,222.7899932861328,222.80499267578125,222.80499267578125,106324
2024-11-11 10:30:00-05:00,222.80999755859375,223.0157012939453,222.8000030517578,223.00999450683594,223.00999450683594,127400
2024-11-11 10:31:00-05:00,223.0,223.00799560546875,222.88999938964844,222.9149932861328,222.9149932861328,88842
2024-11-11 10:32:00-05:00,222.90499877929688,223.11000061035156,222.80999755859375,223.11000061035156,223.11000061035156,154965
2024-11-11 10:33:00-05:00,223.10000610351562,223.18499755859375,223.0399932861328,223.15499877929688,223.15499877929688,106512
2024-11-11 10:34:00-05:00,223.15499877929688,223.24000549316406,223.0500030517578,223.07000732421875,223.07000732421875,124040
2024-11-11 10:35:00-05:00,223.07000732421875,223.24000549316406,223.02999877929688,223.24000549316406,223.24000549316406,85046
2024-11-11 10:36:00-05:00,223.25999450683594,223.3975067138672,223.21499633789062,223.36000061035156,223.36000061035156,109266
2024-11-11 10:37:00-05:00,223.35000610351562,223.49000549316406,223.3300018310547,223.4499969482422,223.4499969482422,95141
2024-11-11 10:38:00-05:00,223.4550018310547,223.6999969482422,223.41000366210938,223.67999267578125,223.67999267578125,137994
2024-11-11 10:39:00-05:00,223.66000366210938,223.69000244140625,223.55459594726562,223.67999267578125,223.67999267578125,124264
2024-11-11 10:40:00-05:00,223.66000366210938,223.7100067138672,223.50999450683594,223.60009765625,223.60009765625,87375
2024-11-11 10:41:00-05:00,223.6175994873047,223.72000122070312,223.58999633789062,223.6300048828125,223.6300048828125,67296
2024-11-11 10:42:00-05:00,223.63999938964844,223.64500427246094,223.42999267578125,223.44500732421875,223.44500732421875,93000
2024-11-11 10:43:00-05:00,223.44500732421875,223.4600067138672,223.29730224609375,223.30499267578125,223.30499267578125,82292
2024-11-11 10:44:00-05:00,223.3199005126953,223.3199005126953,223.13999938964844,223.19000244140625,223.19000244140625,72739
2024-11-11 10:45:00-05:00,223.19000244140625,223.19000244140625,223.10000610351562,223.1739959716797,223.1739959716797,66627
2024-11-11 10:46:00-05:00,223.17999267578125,223.24000549316406,223.11000061035156,223.1300048828125,223.1300048828125,58579
2024-11-11 10:47:00-05:00,223.1199951171875,223.14999389648438,223.0399932861328,223.0998992919922,223.0998992919922,67758
2024-11-11 10:48:00-05:00,223.08999633789062,223.11000061035156,223.0399932861328,223.09030151367188,223.09030151367188,45791
2024-11-11 10:49:00-05:00,223.10000610351562,223.1699981689453,223.0399932861328,223.0800018310547,223.0800018310547,92288
2024-11-11 10:50:00-05:00,223.07000732421875,223.14999389648438,223.07000732421875,223.08999633789062,223.08999633789062,81448
2024-11-11 10:51:00-05:00,223.09750366210938,223.1300048828125,223.0500030517578,223.0800018310547,223.0800018310547,73405
2024-11-11 10:52:00-05:00,223.07000732421875,223.0800018310547,222.9600067138672,223.01010131835938,223.01010131835938,127491
2024-11-11 10:53:00-05:00,223.00999450683594,223.08749389648438,223.0,223.0449981689453,223.0449981689453,76868
2024-11-11 10:54:00-05:00,223.04989624023438,223.05999755859375,222.97000122070312,222.97999572753906,222.97999572753906,102860
2024-11-11 10:55:00-05:00,222.97000122070312,223.02999877929688,222.94000244140625,223.02999877929688,223.02999877929688,98993
2024-11-11 10:56:00-05:00,223.02000427246094,223.05999755859375,222.97999572753906,222.99879455566406,222.99879455566406,65465
2024-11-11 10:57:00-05:00,223.0,223.0500030517578,222.97000122070312,223.03500366210938,223.03500366210938,79428
2024-11-11 10:58:00-05:00,223.02999877929688,223.08999633789062,222.9210968017578,222.9575958251953,222.9575958251953,152187
2024-11-11 10:59:00-05:00,222.9600067138672,222.9600067138672,222.7449951171875,222.75,222.75,233834
2024-11-11 11:00:00-05:00,222.7550048828125,222.97000122070312,222.75,222.9600067138672,222.9600067138672,79273
2024-11-11 11:01:00-05:00,222.92999267578125,223.16000366210938,222.92999267578125,223.16000366210938,223.16000366210938,104370
2024-11-11 11:02:00-05:00,223.14999389648438,223.22000122070312,223.0399932861328,223.07000732421875,223.07000732421875,94540
2024-11-11 11:03:00-05:00,223.07000732421875,223.2010040283203,223.06500244140625,223.2010040283203,223.2010040283203,36101
2024-11-11 11:04:00-05:00,223.2100067138672,223.3300018310547,223.2100067138672,223.27000427246094,223.27000427246094,61120
2024-11-11 11:05:00-05:00,223.26119995117188,223.2799072265625,223.1699981689453,223.18499755859375,223.18499755859375,65887
2024-11-11 11:06:00-05:00,223.1802978515625,223.1999969482422,223.0800018310547,223.0800018310547,223.0800018310547,69469
2024-11-11 11:07:00-05:00,223.07080078125,223.1999969482422,223.05999755859375,223.1699981689453,223.1699981689453,43669
2024-11-11 11:08:00-05:00,223.1699981689453,223.35000610351562,223.1699981689453,223.2100067138672,223.2100067138672,144876
2024-11-11 11:09:00-05:00,223.18499755859375,223.19000244140625,223.1199951171875,223.16009521484375,223.16009521484375,36872
2024-11-11 11:10:00-05:00,223.1616973876953,223.1699981689453,223.0500030517578,223.0500030517578,223.0500030517578,75264
2024-11-11 11:11:00-05:00,223.0399932861328,223.0500030517578,222.90499877929688,223.02999877929688,223.02999877929688,148355
2024-11-11 11:12:00-05:00,223.02000427246094,223.02000427246094,222.9199981689453,222.92999267578125,222.92999267578125,64205
2024-11-11 11:13:00-05:00,222.92999267578125,223.0850067138672,222.9199981689453,223.0800018310547,223.0800018310547,53660
2024-11-11 11:14:00-05:00,223.0800018310547,223.08009338378906,222.99000549316406,222.99000549316406,222.99000549316406,48990
2024-11-11 11:15:00-05:00,223.00999450683594,223.00999450683594,222.8300018310547,222.86000061035156,222.86000061035156,71335
2024-11-11 11:16:00-05:00,222.860107421875,222.877197265625,222.8300018310547,222.86000061035156,222.86000061035156,11345
2024-11-11 11:17:00-05:00,222.74049377441406,222.74049377441406,222.74049377441406,222.74049377441406,222.74049377441406,135323
2024-11-11 11:18:00-05:00,222.747802734375,222.82000732421875,222.73410034179688,222.77999877929688,222.77999877929688,48625
2024-11-11 11:19:00-05:00,222.77000427246094,222.92520141601562,222.75999450683594,222.86700439453125,222.86700439453125,58636
2024-11-11 11:20:00-05:00,222.8699951171875,222.9447021484375,222.8699951171875,222.93299865722656,222.93299865722656,33529
2024-11-11 11:21:00-05:00,222.94000244140625,223.0399932861328,222.92999267578125,223.02000427246094,223.02000427246094,44637
2024-11-11 11:22:00-05:00,223.02999877929688,223.02999877929688,222.97000122070312,222.97000122070312,222.97000122070312,38431
2024-11-11 11:23:00-05:00,222.97000122070312,223.00999450683594,222.9499969482422,222.96009826660156,222.96009826660156,43998
2024-11-11 11:24:00-05:00,222.96499633789062,222.99000549316406,222.86000061035156,222.8699951171875,222.8699951171875,58401
2024-11-11 11:25:00-05:00,222.8699951171875,222.8699951171875,222.75999450683594,222.8094940185547,222.8094940185547,77331
2024-11-11 11:26:00-05:00,222.7949981689453,222.8000030517578,222.6699981689453,222.8000030517578,222.8000030517578,134490
2024-11-11 11:27:00-05:00,222.80499267578125,222.8762969970703,222.785400390625,222.8000030517578,222.8000030517578,59711
2024-11-11 11:28:00-05:00,222.82000732421875,222.82000732421875,222.72000122070312,222.7698974609375,222.7698974609375,53107
2024-11-11 11:29:00-05:00,222.76499938964844,222.7899932861328,222.72500610351562,222.77000427246094,222.77000427246094,33868
2024-11-11 11:30:00-05:00,222.77999877929688,222.87860107421875,222.6999969482422,222.8699951171875,222.8699951171875,64218
2024-11-11 11:31:00-05:00,222.86000061035156,222.9398956298828,222.77000427246094,222.77000427246094,222.77000427246094,57137
2024-11-11 11:32:00-05:00,222.77000427246094,222.88999938964844,222.73500061035156,222.8699951171875,222.8699951171875,75185
2024-11-11 11:33:00-05:00,222.86000061035156,222.88999938964844,222.83999633789062,222.85009765625,222.85009765625,45303
2024-11-11 11:34:00-05:00,222.86990356445312,222.94500732421875,222.80999755859375,222.8300018310547,222.8300018310547,57066
2024-11-11 11:35:00-05:00,222.83999633789062,222.98629760742188,222.83999633789062,222.87289428710938,222.87289428710938,95657
2024-11-11 11:36:00-05:00,222.875,222.91000366210938,222.86000061035156,222.90499877929688,222.90499877929688,29052
2024-11-11 11:37:00-05:00,222.90870666503906,222.99850463867188,222.89999389648438,222.99850463867188,222.99850463867188,55847
2024-11-11 11:38:00-05:00,222.97999572753906,223.02000427246094,222.94000244140625,222.95590209960938,222.95590209960938,67925
2024-11-11 11:39:00-05:00,222.9542999267578,222.97999572753906,222.87820434570312,222.97999572753906,222.97999572753906,59418
2024-11-11 11:40:00-05:00,222.9949951171875,223.0,222.92999267578125,222.96499633789062,222.96499633789062,48590
2024-11-11 11:41:00-05:00,222.97000122070312,223.02999877929688,222.96499633789062,222.98989868164062,222.98989868164062,51220
2024-11-11 11:42:00-05:00,222.97999572753906,222.97999572753906,222.8699951171875,222.90499877929688,222.90499877929688,70732
2024-11-11 11:43:00-05:00,222.90499877929688,222.94000244140625,222.83250427246094,222.8800048828125,222.8800048828125,50856
2024-11-11 11:44:00-05:00,222.8800048828125,222.90879821777344,222.8000030517578,222.80999755859375,222.80999755859375,63246
2024-11-11 11:45:00-05:00,222.80999755859375,223.02999877929688,222.77000427246094,223.02999877929688,223.02999877929688,619033
2024-11-11 11:46:00-05:00,223.02000427246094,223.1387939453125,222.89999389648438,222.9250030517578,222.9250030517578,155690
2024-11-11 11:47:00-05:00,222.9250030517578,223.02000427246094,222.9199981689453,222.96499633789062,222.96499633789062,52261
2024-11-11 11:48:00-05:00,222.9698944091797,222.99620056152344,222.91000366210938,222.94009399414062,222.94009399414062,28125
2024-11-11 11:49:00-05:00,222.94000244140625,222.98989868164062,222.9199981689453,222.94850158691406,222.94850158691406,34431
2024-11-11 11:50:00-05:00,222.92999267578125,222.97000122070312,222.91000366210938,222.97000122070312,222.97000122070312,27516
2024-11-11 11:51:00-05:00,222.9698944091797,223.01499938964844,222.9199981689453,222.98500061035156,222.98500061035156,34280
2024-11-11 11:52:00-05:00,222.98829650878906,222.99090576171875,222.9600067138672,222.9600067138672,222.9600067138672,30722
2024-11-11 11:53:00-05:00,222.96530151367188,223.02000427246094,222.86000061035156,222.86500549316406,222.86500549316406,46870
2024-11-11 11:54:00-05:00,222.8699951171875,222.8699951171875,222.66000366210938,222.7100067138672,222.7100067138672,224961
2024-11-11 11:55:00-05:00,222.71499633789062,222.8300018310547,222.6699981689453,222.77000427246094,222.77000427246094,91684
2024-11-11 11:56:00-05:00,222.75999450683594,222.7899932861328,222.68499755859375,222.72000122070312,222.72000122070312,62296
2024-11-11 11:57:00-05:00,222.72999572753906,222.7449951171875,222.68499755859375,222.72000122070312,222.72000122070312,51126
2024-11-11 11:58:00-05:00,222.72000122070312,222.80999755859375,222.7100067138672,222.77499389648438,222.77499389648438,117187
2024-11-11 11:59:00-05:00,222.77499389648438,222.83999633789062,222.74000549316406,222.7799072265625,222.7799072265625,34967
2024-11-11 12:00:00-05:00,222.77999877929688,222.82000732421875,222.72000122070312,222.74000549316406,222.74000549316406,47268
2024-11-11 12:01:00-05:00,222.7592010498047,222.85000610351562,222.7592010498047,222.8300018310547,222.8300018310547,40203
2024-11-11 12:02:00-05:00,222.8350067138672,222.875,222.80999755859375,222.8300018310547,222.8300018310547,39140
2024-11-11 12:03:00-05:00,222.8300018310547,222.8300018310547,222.75999450683594,222.78990173339844,222.78990173339844,40147
2024-11-11 12:04:00-05:00,222.77499389648438,222.85450744628906,222.77099609375,222.7899932861328,222.7899932861328,34085
2024-11-11 12:05:00-05:00,222.7801055908203,222.8300018310547,222.7700958251953,222.7700958251953,222.7700958251953,44704
2024-11-11 12:06:00-05:00,222.78500366210938,222.8000030517578,222.75,222.75819396972656,222.75819396972656,32757
2024-11-11 12:07:00-05:00,222.7799072265625,222.7899932861328,222.6699981689453,222.68809509277344,222.68809509277344,98255
2024-11-11 12:08:00-05:00,222.6824951171875,222.8000030517578,222.6699981689453,222.77499389648438,222.77499389648438,91968
2024-11-11 12:09:00-05:00,222.77499389648438,222.77999877929688,222.68499755859375,222.69869995117188,222.69869995117188,41550
2024-11-11 12:10:00-05:00,222.71499633789062,222.74000549316406,222.66000366210938,222.69000244140625,222.69000244140625,58402
2024-11-11 12:11:00-05:00,222.69500732421875,222.6999969482422,222.5500030517578,222.5500030517578,222.5500030517578,102427
2024-11-11 12:12:00-05:00,222.55999755859375,222.57000732421875,222.47999572753906,222.5,222.5,106213
2024-11-11 12:13:00-05:00,222.50999450683594,222.52000427246094,222.4199981689453,222.49380493164062,222.49380493164062,99985
2024-11-11 12:14:00-05:00,222.49009704589844,222.50999450683594,222.39999389648438,222.50999450683594,222.50999450683594,63620
2024-11-11 12:15:00-05:00,222.52000427246094,222.52000427246094,222.36000061035156,222.3800048828125,222.3800048828125,49532
2024-11-11 12:16:00-05:00,222.375,222.375,222.27999877929688,222.3000030517578,222.3000030517578,90192
2024-11-11 12:17:00-05:00,222.30999755859375,222.3300018310547,222.25999450683594,222.2675018310547,222.2675018310547,88822
2024-11-11 12:18:00-05:00,222.25999450683594,222.2899932861328,222.17999267578125,222.1999969482422,222.1999969482422,154905
2024-11-11 12:19:00-05:00,222.1999969482422,222.2899932861328,222.13999938964844,222.27999877929688,222.27999877929688,67568
2024-11-11 12:20:00-05:00,222.2899932861328,222.41000366210938,222.2899932861328,222.3300018310547,222.3300018310547,61796
2024-11-11 12:21:00-05:00,222.3249969482422,222.35499572753906,222.24000549316406,222.3300018310547,222.3300018310547,63547
2024-11-11 12:22:00-05:00,222.30499267578125,222.3699951171875,222.24000549316406,222.33689880371094,222.33689880371094,96195
2024-11-11 12:23:00-05:00,222.33999633789062,222.38999938964844,222.1999969482422,222.218994140625,222.218994140625,78033
2024-11-11 12:24:00-05:00,222.22000122070312,222.25,222.1999969482422,222.1999969482422,222.1999969482422,44604
2024-11-11 12:25:00-05:00,222.2100067138672,222.2100067138672,222.0399932861328,222.0500946044922,222.0500946044922,77212
2024-11-11 12:26:00-05:00,222.05880737304688,222.17999267578125,222.00999450683594,222.10690307617188,222.10690307617188,110769
2024-11-11 12:27:00-05:00,222.10499572753906,222.1699981689453,222.05999755859375,222.13999938964844,222.13999938964844,45016
2024-11-11 12:28:00-05:00,222.14999389648438,222.17999267578125,222.1208038330078,222.13499450683594,222.13499450683594,49260
2024-11-11 12:29:00-05:00,222.13009643554688,222.19810485839844,222.13009643554688,222.19500732421875,222.19500732421875,36957
2024-11-11 12:30:00-05:00,222.19000244140625,222.1903076171875,222.13499450683594,222.17999267578125,222.17999267578125,36538
2024-11-11 12:31:00-05:00,222.19850158691406,222.22999572753906,222.13999938964844,222.13999938964844,222.13999938964844,64707
2024-11-11 12:32:00-05:00,222.13999938964844,222.14500427246094,222.07000732421875,222.1199951171875,222.1199951171875,63742
2024-11-11 12:33:00-05:00,222.11000061035156,222.24000549316406,221.9600067138672,222.14999389648438,222.14999389648438,238979
2024-11-11 12:34:00-05:00,222.15499877929688,222.15499877929688,222.0,222.11610412597656,222.11610412597656,62750
2024-11-11 12:35:00-05:00,222.11500549316406,222.11500549316406,222.0399932861328,222.0449981689453,222.0449981689453,52562
2024-11-11 12:36:00-05:00,222.0500030517578,222.0800018310547,222.0,222.05990600585938,222.05990600585938,71624
2024-11-11 12:37:00-05:00,222.05859375,222.07859802246094,222.02000427246094,222.0399932861328,222.0399932861328,26852
2024-11-11 12:38:00-05:00,222.03500366210938,222.10000610351562,221.9550018310547,221.9586944580078,221.9586944580078,55504
2024-11-11 12:39:00-05:00,221.9600067138672,221.9600067138672,221.9199981689453,221.92999267578125,221.92999267578125,65119
2024-11-11 12:40:00-05:00,221.9499969482422,221.989501953125,221.91000366210938,221.97030639648438,221.97030639648438,51356
2024-11-11 12:41:00-05:00,221.97000122070312,222.05990600585938,221.97000122070312,222.00830078125,222.00830078125,67673
2024-11-11 12:42:00-05:00,222.00999450683594,222.02000427246094,221.92999267578125,221.94000244140625,221.94000244140625,45931
2024-11-11 12:43:00-05:00,221.94000244140625,221.97999572753906,221.8800048828125,221.89999389648438,221.89999389648438,62606
2024-11-11 12:44:00-05:00,221.90870666503906,221.94850158691406,221.8800048828125,221.90499877929688,221.90499877929688,56124
2024-11-11 12:45:00-05:00,221.90499877929688,221.91000366210938,221.7949981689453,221.82000732421875,221.82000732421875,89760
2024-11-11 12:46:00-05:00,221.8125,221.85000610351562,221.77000427246094,221.8350067138672,221.8350067138672,72870
2024-11-11 12:47:00-05:00,221.83999633789062,221.86000061035156,221.73500061035156,221.73500061035156,221.73500061035156,73936
2024-11-11 12:48:00-05:00,221.72999572753906,221.79629516601562,221.72000122070312,221.77499389648438,221.77499389648438,73746
2024-11-11 12:49:00-05:00,221.78729248046875,221.8300018310547,221.72000122070312,221.74000549316406,221.74000549316406,46225
2024-11-11 12:50:00-05:00,221.77000427246094,221.78919982910156,221.6999969482422,221.77000427246094,221.77000427246094,69338
2024-11-11 12:51:00-05:00,221.75999450683594,221.81520080566406,221.72999572753906,221.7899932861328,221.7899932861328,67403
2024-11-11 12:52:00-05:00,221.77999877929688,221.91000366210938,221.76499938964844,221.89500427246094,221.89500427246094,62011
2024-11-11 12:53:00-05:00,221.90769958496094,221.94000244140625,221.85000610351562,221.889892578125,221.889892578125,66727
2024-11-11 12:54:00-05:00,221.88999938964844,221.98809814453125,221.88999938964844,221.9600067138672,221.9600067138672,70736
2024-11-11 12:55:00-05:00,221.9501953125,222.0,221.94000244140625,221.96499633789062,221.96499633789062,62883
2024-11-11 12:56:00-05:00,221.96499633789062,221.9792022705078,221.8800048828125,221.88499450683594,221.88499450683594,61696
2024-11-11 12:57:00-05:00,221.88499450683594,221.88999938964844,221.8000030517578,221.81500244140625,221.81500244140625,73563
2024-11-11 12:58:00-05:00,221.8184051513672,221.83999633789062,221.75999450683594,221.82000732421875,221.82000732421875,84935
2024-11-11 12:59:00-05:00,221.81500244140625,221.91470336914062,221.81500244140625,221.86000061035156,221.86000061035156,62304
2024-11-11 13:00:00-05:00,221.86000061035156,221.86000061035156,221.7050018310547,221.7050018310547,221.7050018310547,73308
2024-11-11 13:01:00-05:00,221.6999969482422,221.6999969482422,221.5800018310547,221.65499877929688,221.65499877929688,123007
2024-11-11 13:02:00-05:00,221.66000366210938,221.6699981689453,221.5334930419922,221.57989501953125,221.57989501953125,96880
2024-11-11 13:03:00-05:00,221.5601043701172,221.60940551757812,221.5,221.5,221.5,90358
2024-11-11 13:04:00-05:00,221.50999450683594,221.76739501953125,221.5,221.7200927734375,221.7200927734375,60813
2024-11-11 13:05:00-05:00,221.72500610351562,221.75,221.6199951171875,221.6199951171875,221.6199951171875,54247
2024-11-11 13:06:00-05:00,221.59500122070312,221.6199951171875,221.50999450683594,221.60000610351562,221.60000610351562,75926
2024-11-11 13:07:00-05:00,221.60989379882812,221.71499633789062,221.60499572753906,221.7100067138672,221.7100067138672,55622
2024-11-11 13:08:00-05:00,221.7050018310547,221.77499389648438,221.6999969482422,221.75,221.75,58118
2024-11-11 13:09:00-05:00,221.75,221.75,221.6699981689453,221.7050018310547,221.7050018310547,50741
2024-11-11 13:10:00-05:00,221.7010040283203,221.77459716796875,221.6999969482422,221.72999572753906,221.72999572753906,52686
2024-11-11 13:11:00-05:00,221.7449951171875,221.75999450683594,221.67999267578125,221.7449951171875,221.7449951171875,65694
2024-11-11 13:12:00-05:00,221.7480926513672,221.77999877929688,221.55999755859375,221.6468963623047,221.6468963623047,69474
2024-11-11 13:13:00-05:00,221.63250732421875,221.7174072265625,221.6199951171875,221.70010375976562,221.70010375976562,40709
2024-11-11 13:14:00-05:00,221.70989990234375,221.8000030517578,221.68499755859375,221.7949981689453,221.7949981689453,32228
2024-11-11 13:15:00-05:00,221.8000030517578,221.8300018310547,221.77000427246094,221.77999877929688,221.77999877929688,33168
2024-11-11 13:16:00-05:00,221.7801971435547,221.85000610351562,221.75,221.83999633789062,221.83999633789062,35711
2024-11-11 13:17:00-05:00,221.83889770507812,221.889892578125,221.8300018310547,221.889892578125,221.889892578125,42160
2024-11-11 13:18:00-05:00,221.8800048828125,221.9398956298828,221.85000610351562,221.9199981689453,221.9199981689453,33273
2024-11-11 13:19:00-05:00,221.9250030517578,221.9499969482422,221.89999389648438,221.94500732421875,221.94500732421875,45863
2024-11-11 13:20:00-05:00,221.9499969482422,222.0800018310547,221.9499969482422,222.07000732421875,222.07000732421875,67850
2024-11-11 13:21:00-05:00,222.0749969482422,222.0749969482422,221.90330505371094,221.92999267578125,221.92999267578125,48736
2024-11-11 13:22:00-05:00,221.91729736328125,222.05999755859375,221.88499450683594,222.05999755859375,222.05999755859375,59587
2024-11-11 13:23:00-05:00,222.05999755859375,222.16000366210938,222.0399932861328,222.14999389648438,222.14999389648438,39257
2024-11-11 13:24:00-05:00,222.14500427246094,222.14999389648438,222.11000061035156,222.14999389648438,222.14999389648438,43802
2024-11-11 13:25:00-05:00,222.13999938964844,222.2364044189453,222.1300048828125,222.19000244140625,222.19000244140625,43399
2024-11-11 13:26:00-05:00,222.19000244140625,222.32589721679688,222.19000244140625,222.3218994140625,222.3218994140625,39264
